pair_id	trait_1	trait_2	baseline_rg	baseline_se	baseline_p	baseline_fdr	joint_rg	joint_se	joint_p	residual_fdr	signed_difference	difference_se	difference_p	difference_fdr	baseline_abs_rg	joint_abs_rg	absolute_attenuation	proportional_attenuation	residual_ci_lower	residual_ci_upper	original_frozen_class	original_near_null_flag	change_class	sign_reversal_flag	significant_reversal_flag	residual_state	residual_significant	near_null_classified	equivalent_005	equivalent_010
deaf_isch_stroke_tia	deaf	isch_stroke_tia	0.056435432325334399	0.048773848914195901	0.24723810888573219	0.318500103981879	0.0464958004078024	0.056195197264269102	0.40801144744270051	0.52371304075160674	0.0099396319175319003	0.016082428588230599	0.53654701436772123	0.65713126205213768	0.056435432325334399	0.0464958004078024	0.0099396319175319003		-0.063646786230165037	0.15663838704576985	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_migraine	deaf	migraine	0.14880634609276119	0.028281716574506701	1.4282734186449729e-07	4.8619992401818605e-07	0.1306593627031038	0.028937202208575201	6.3235303260646335e-06	3.386632081954874e-05	0.018146983389657399	0.0060340575160907003	0.0026346998473691999	0.0082148420586106007	0.14880634609276119	0.1306593627031038	0.018146983389657399	0.1219503325371968	0.073942446374296408	0.18737627903191117	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_OA	deaf	OA	0.085500693809585096	0.023796995835916698	0.00032699344956850003	0.00073007971444549995	0.035747592356449399	0.0273332640122129	0.1909268844128367	0.28930079741823128	0.049753101453135599	0.0112881822107091	1.0455185971721273e-05	6.4790865685105639e-05	0.085500693809585096	0.035747592356449399	0.049753101453135599	0.58190289734886391	-0.017825605107487881	0.089320789820386687	NEAR_NULL_EQUIVALENT	True	ATTENUATED	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
deaf_osteoporosis	deaf	osteoporosis	0.061524992853744201	0.030714193636963202	0.045161694107512702	0.070273519008872298	0.060097846466567399	0.032615504724272201	0.065385115815713796	0.1224431143949124	0.0014271463871767	0.0080678877178426995	0.85959306750922559	0.90936090794398683	0.061524992853744201	0.060097846466567399	0.0014271463871767	0.0231962056553074	-0.0038285427930061164	0.12402423572614091	PERSISTENT	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_periph_neuro	deaf	periph_neuro	0.1158859507785245	0.054631733483908602	0.033903254345131299	0.054530477053496	0.085684473924603197	0.070434391755112	0.22378890947597879	0.32847929122729308	0.030201476853921199	0.0287087594590518	0.29280175658450341	0.42229388572982651	0.1158859507785245	0.085684473924603197	0.030201476853921199	0.26061379011887981	-0.052366933915416317	0.22373588176462272	PERSISTENT	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_peripheral_arterial	deaf	peripheral_arterial	0.0457381988537423	0.050022501813348601	0.36053166012143423	0.44134048049347979	0.00036966100892016433	0.071488229302590203	0.99587420894010925	0.99647858885914475	0.045368537844822199	0.0317728657289892	0.15332007400728789	0.25883178254627059	0.0457381988537423	0.00036966100892016433	0.045368537844822199		-0.13974726842415663	0.14048659044199696	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_PMR	deaf	PMR	0.017380236571318802	0.051981612001965799	0.73811278517195023	0.79437430539293907	0.0110967632300714	0.053469427240000297	0.83559227118394519	0.88804686833433089	0.0062834733412472999	0.0094039496357592005	0.50402261832462192	0.62781764738680979	0.017380236571318802	0.0110967632300714	0.0062834733412472999		-0.093703314160329176	0.11589684062047198	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_pri_bladder	deaf	pri_bladder	0.1168781219062528	0.0563388645009981	0.038027715911358	0.060459932207117602	0.080045991206338901	0.059042545665712501	0.17518379258789421	0.27004506691240832	0.036832130699913902	0.0119525083667247	0.0020593291775949998	0.0066718072527688996	0.1168781219062528	0.080045991206338901	0.036832130699913902	0.31513280757075107	-0.035677398298457605	0.19576938071113542	PERSISTENT	False	ATTENUATED	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_pri_breast	deaf	pri_breast	-0.035969939804649097	0.022767469350704402	0.1141336427084786	0.1603290571682133	-0.032048411925322602	0.022776741147293202	0.15940737802179811	0.2494504624585443	-0.0039215278793264001	0.0044262976050905003	0.3756384426585011	0.5092534260809467	0.035969939804649097	0.032048411925322602	0.0039215278793264001		-0.076690824574017269	0.012594000723372072	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
deaf_pri_colorectal	deaf	pri_colorectal	0.0101561678269558	0.045520108874392999	0.82344688076610739	0.86413238965531114	0.010269663367459001	0.046075102350916802	0.82362139305014503	0.88067950160482378	-0.00011349554050322368	0.0075395963623633997	0.98798968602180159	0.99118060951319242	0.0101561678269558	0.010269663367459001	-0.0001134955405032		-0.080037537240337922	0.10057686397525593	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_pri_prost	deaf	pri_prost	0.0143759452570282	0.032530124130463398	0.65854191861987532	0.7257102739558271	0.030002544694844001	0.032252791185514502	0.3522515186391551	0.46734918516727197	-0.015626599437815799	0.0073424878610841996	0.0333169295385621	0.076096112043499101	0.0143759452570282	0.030002544694844001	-0.015626599437815799		-0.033212926028764418	0.093218015418452427	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
deaf_pri_skin	deaf	pri_skin	-0.0231022447233784	0.031996328560248297	0.47027727044478368	0.54532851939117477	-0.016379077174752	0.032292762535720103	0.61201041024036473	0.70605657820209211	-0.0067231675486263002	0.0050076476665835996	0.17940801362045469	0.29139144695871227	0.0231022447233784	0.016379077174752	0.0067231675486263002		-0.079672891744763399	0.046914737395259407	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
deaf_psoriasis	deaf	psoriasis	0.1031940846218537	0.036120508917214099	0.0042774825883003997	0.0080526850241868005	0.073762952672809703	0.037153569099322603	0.047105202816335699	0.0925347264811021	0.029431131949043898	0.0087893556597145994	0.00081251130753359996	0.0028844151417442001	0.1031940846218537	0.073762952672809703	0.029431131949043898	0.28520173473985377	0.00094195723813740584	0.14658394810748199	PERSISTENT	False	ATTENUATED	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_RA	deaf	RA	0.085397357131239901	0.033851080930195503	0.011644562228508799	0.0205079639531144	0.053547418312399099	0.035582387811019398	0.13235352520245749	0.216096261582199	0.031849938818840698	0.010817023858135801	0.0032355309881182	0.0098653920312561007	0.085397357131239901	0.053547418312399099	0.031849938818840698	0.37296164528714071	-0.016194061797198921	0.12328889842199711	PERSISTENT	False	ATTENUATED	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_raynauds	deaf	raynauds	0.013784380046657101	0.053830622791936497	0.7978971812910729	0.84337494492059395	0.0049254187821209001	0.0581772851180061	0.93252992299899362	0.95718168469743858	0.0088589612645360999	0.0147949791938088	0.54931853609999259	0.66848999128720943	0.013784380046657101	0.0049254187821209001	0.0088589612645360999		-0.10910206004917106	0.11895289761341285	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_retinal_detach	deaf	retinal_detach	-0.086385901628487305	0.0446756721181122	0.053159512479141101	0.081043796632310205	-0.076734045906716897	0.046176396335631698	0.096561089889063298	0.16756585780329769	-0.0096518557217703006	0.0087688369361193005	0.27102739986864149	0.39994245170639797	0.086385901628487305	0.076734045906716897	0.0096518557217703006		-0.16723978272455503	0.013771690911121223	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_schizo	deaf	schizo	0.089833621359631494	0.0227871423520359	8.0705860256816432e-05	0.00019700792017499999	0.078266586824637996	0.025483042483112998	0.0021311437013048998	0.0064900638452729999	0.011567034534993401	0.0073266336074407998	0.114389912138219	0.2053894014909497	0.089833621359631494	0.078266586824637996	0.011567034534993401	0.1287606395014069	0.028319823557736518	0.12821335009153947	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_scoliosis	deaf	scoliosis	0.080855199733018995	0.050621887043169	0.1102126734787201	0.15552441430699579	0.075970887912410398	0.0520355764965389	0.14429563965914599	0.2314878402536977	0.0048843118206085999	0.0096642664537446993	0.61327853249674069	0.71908347133177308	0.080855199733018995	0.075970887912410398	0.0048843118206085999		-0.026018842020805844	0.17796061784562664	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_sinusitis	deaf	sinusitis	0.1238599590210165	0.049087385723980297	0.0116274269888079	0.020492309267509001	0.1054903174536207	0.053466951958395501	0.048495517078725202	0.095040504685041105	0.018369641567395699	0.0110484332822713	0.096383169407780106	0.180219846484826	0.1238599590210165	0.1054903174536207	0.018369641567395699	0.14830976622783179	0.00069509161516551066	0.21028554329207588	PERSISTENT	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_sleep_apnoea	deaf	sleep_apnoea	0.21465100933403561	0.029102724703779101	1.6356632982969926e-13	9.7472980725851968e-13	0.2006276210383052	0.034153505656826198	4.2465759170636462e-09	3.5772003911536136e-08	0.0140233882957304	0.013050054901361	0.28256074040244528	0.41158466582653958	0.21465100933403561	0.2006276210383052	0.0140233882957304	0.065331108105378094	0.13368674995092583	0.26756849212568456	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_spondylolisthesis	deaf	spondylolisthesis	0.057969316063635597	0.058657857598959001	0.3230244809446407	0.40075678240011597	0.019561429358157401	0.060055391611888401	0.74463385229632484	0.81768233449242922	0.038407886705478199	0.011934193010715599	0.0012895010317368	0.0043065405206418996	0.057969316063635597	0.019561429358157401	0.038407886705478199		-0.09814713820114386	0.13726999691745867	UNSTABLE	False	ATTENUATED	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_spondylosis	deaf	spondylosis	0.16322224134226021	0.037237585267210403	1.1691321803087443e-05	3.220946195196485e-05	0.1220684687217008	0.042532523530344299	0.0041046794757079999	0.011525568923315899	0.041153772620559297	0.013422080456325499	0.0021685284246592	0.0069630218520050002	0.16322224134226021	0.1220684687217008	0.041153772620559297	0.25213336296653438	0.038704722602225974	0.20543221484117563	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_stroke_all	deaf	stroke_all	-0.0359841271833026	0.041104808372677701	0.38134335941624758	0.46158706680437178	-0.058202521020166702	0.044615848511901701	0.19205440271819649	0.29047790064194662	0.022218393836864001	0.0134590381379862	0.098776177315372707	0.18332460271557549	0.0359841271833026	0.058202521020166702	-0.022218393836864001		-0.14564958410349405	0.029244542063160635	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_tendon	deaf	tendon	0.1096419885418662	0.0333868474026787	0.0010234947260414	0.0021283551416007998	0.073629935788434395	0.035481465243121402	0.037971138236352703	0.077533507409479396	0.036012052753431702	0.0125138303600025	0.0040048412101626003	0.011961575008719	0.1096419885418662	0.073629935788434395	0.036012052753431702	0.32845129162976427	0.0040862639119164518	0.14317360766495235	PERSISTENT	False	ATTENUATED	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_thromboembolic	deaf	thromboembolic	0.063760449837855795	0.033359923695336101	0.055967472525769703	0.084752693008249794	0.029164681850865799	0.038854730328607	0.45288844356272012	0.56753796381914245	0.034595767986990003	0.0130315931113783	0.0079364565661348002	0.021992207366403199	0.063760449837855795	0.029164681850865799	0.034595767986990003		-0.046990589593203923	0.10531995329493551	UNSTABLE	False	ATTENUATED	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_TIA	deaf	TIA	0.074467539606475605	0.043174829768093399	0.084565220285436393	0.12253327837277531	0.060443152051532098	0.0456674376251315	0.18565243116028229	0.2830345346216574	0.0140243875549435	0.0118592186592876	0.23697855989003541	0.36170035412972751	0.074467539606475605	0.060443152051532098	0.0140243875549435		-0.029065025693725641	0.14995132979678982	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_tinnitus	deaf	tinnitus	0.40274241729012439	0.041216989106510699	1.4956214764471972e-22	1.6741528689059845e-21	0.41532410324340291	0.044355769545694798	7.7157002457067408e-21	1.8983678327308165e-19	-0.0125816859532785	0.011777409176517799	0.2853898134745062	0.41473314999072969	0.40274241729012439	0.41532410324340291	-0.0125816859532785	-0.031240031874306001	0.3283867949338411	0.50226141155296467	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_ulc_colitis	deaf	ulc_colitis	0.034344417963686397	0.031404037755908103	0.2741170046917209	0.34843005455699561	0.039165963596721802	0.0322849710613278	0.22507897735245511	0.32998304349312729	-0.0048215456330354001	0.0048655938477575001	0.3217114600376646	0.45604847586628439	0.034344417963686397	0.039165963596721802	-0.0048215456330354001		-0.024112579683480691	0.1024445068769243	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
deaf_ulcer_peptic	deaf	ulcer_peptic	0.1031568011064479	0.044737736544014597	0.021121150249117	0.035391812791001898	0.051333084337763998	0.0513225546141357	0.3172112289590166	0.4291882455723931	0.0518237167686839	0.0163796852219283	0.0015566927059302001	0.0051578418323155002	0.1031568011064479	0.051333084337763998	0.0518237167686839	0.50237809056532123	-0.049259122705941974	0.15192529138146998	PERSISTENT	False	ATTENUATED	False	False	RESIDUAL_NON_SIGNIFICANT_OTHER	False	False	False	False
deaf_urine_incont	deaf	urine_incont	0.15130892423726361	0.041284703800476802	0.00024732723441189998	0.00055975243853689999	0.1129106297808756	0.044077955002971798	0.0104187564916984	0.025736192725517401	0.038398294456387899	0.011546244473397801	0.00088225598591689996	0.0030966188206265999	0.15130892423726361	0.1129106297808756	0.038398294456387899	0.25377415542375159	0.026517837975050876	0.19930342158670034	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_urolithiasis	deaf	urolithiasis	0.1324057545163273	0.034935158212249399	0.0001506211617894	0.0003524421723604	0.12283191422535621	0.036258737423327199	0.00070494141519180005	0.0024572788066159999	0.0095738402909709992	0.0058970123403828999	0.1044810871298984	0.19048826230212579	0.1324057545163273	0.12283191422535621	0.0095738402909709992	0.072306829306202303	0.051764788875634904	0.19389903957507751	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
deaf_valve_nonrheumatic	deaf	valve_nonrheumatic	-0.0116808113099957	0.0343738655069111	0.7339946196723407	0.79165652338791959	-0.0073920544858837997	0.036769788168957401	0.84067035346799046	0.89047989273996431	-0.0042887568241118997	0.010232067169372701	0.67510752019339337	0.76885526474820465	0.0116808113099957	0.0073920544858837997	0.0042887568241118997		-0.0794608392970403	0.064676730325272699	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
depression_diabetes_type_2	depression	diabetes_type_2	0.15155712181407199	0.019829820745398099	2.1240084632359112e-14	1.3328689472578886e-13	0.099821703994678795	0.037484842336977298	0.0077450061429860002	0.019841587902391902	0.051735417819393198	0.0326400749387196	0.11296007625549689	0.2032627005756045	0.15155712181407199	0.099821703994678795	0.051735417819393198	0.34135919975348578	0.026351413014203295	0.1732919949751543	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_diverticuli	depression	diverticuli	0.2824422041650792	0.019942081897599599	1.5494696928804817e-45	4.4772467288465082e-44	0.2443862336195339	0.021620773166706998	1.2636807743324766e-29	5.7095394985749169e-28	0.038055970545545298	0.0070879277020788004	7.9119524025072629e-08	8.2958657047386269e-07	0.2824422041650792	0.2443862336195339	0.038055970545545298	0.13473896600559979	0.20200951821278817	0.28676294902627963	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_ED	depression	ED	0.37489808719780537	0.054784047114211601	7.7444436837662899e-12	3.9927266709873926e-11	0.30587936549581379	0.064514090415075206	2.1237220376566728e-06	1.2446814300888752e-05	0.069018721701991498	0.019904014250089499	0.00052517132577710002	0.0019713757470635998	0.37489808719780537	0.30587936549581379	0.069018721701991498	0.1840999569186266	0.17943174828226638	0.43232698270936121	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_enthesopathy_lower	depression	enthesopathy_lower	0.32850575565109158	0.048470825435915799	1.2236506210135154e-11	6.2310897402020192e-11	0.25833000811256468	0.056675202009723799	5.1623794151398514e-06	2.8381665589872857e-05	0.0701757475385269	0.017873316703036799	8.6267686153183309e-05	0.00040833371445839998	0.32850575565109158	0.25833000811256468	0.0701757475385269	0.2136210593919125	0.14724661217350604	0.36941340405162332	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_enthesopathy_shoulder	depression	enthesopathy_shoulder	0.3127442379105192	0.029286689098066698	1.2803007782377459e-26	1.7291018662613035e-25	0.23520527613808509	0.034172785043828098	5.8677373331587989e-12	6.8456935553519329e-11	0.077538961772434106	0.011784670332325199	4.7156891311644267e-11	1.246647605419532e-09	0.3127442379105192	0.23520527613808509	0.077538961772434106	0.24793090446839561	0.16822661745218204	0.30218393482398814	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_enthesopathy_upper	depression	enthesopathy_upper	0.2730808375056693	0.032741238983515199	7.3928662041113086e-17	5.5168986538187989e-16	0.18087959410006779	0.040525253201386897	8.0676887075987384e-06	4.2746708823844062e-05	0.092201243405601499	0.015295744457429501	1.6610206132482894e-09	2.8072133955715984e-08	0.2730808375056693	0.18087959410006779	0.092201243405601499	0.33763351631616167	0.10145009782534947	0.26030909037478611	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_essential_tremor	depression	essential_tremor	0.1304985095747597	0.054130799418301401	0.0159175919019575	0.027487988795249801	0.1389917556318398	0.059169267802603197	0.0188212193631156	0.043353441325682897	-0.0084932460570801005	0.0186908878701969	0.64953684780838983	0.74830740231981863	0.1304985095747597	0.1389917556318398	-0.0084932460570801005	-0.065083088571325998	0.023019990738737534	0.25496352052494209	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_female_genital_prolapse	depression	female_genital_prolapse	0.18820355822093371	0.0251283673946819	6.9039068357770602e-14	4.2049530605161755e-13	0.16542633844454521	0.026859076198222	7.3183563164975104e-10	6.785863972573251e-09	0.022777219776388399	0.0091458170122269006	0.0127580668506827	0.032853674739841097	0.18820355822093371	0.16542633844454521	0.022777219776388399	0.1210243844043061	0.11278254909603008	0.21807012779306034	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_fibromatosis	depression	fibromatosis	0.010684727647654199	0.026484062463191099	0.68662463536914498	0.75132638436474031	-0.017583786184668999	0.029287657188142701	0.54825159038420179	0.6506233056851678	0.028268513832323199	0.011615623366319799	0.0149469002768647	0.037746999174805798	0.010684727647654199	0.017583786184668999	-0.0068990585370148003		-0.074987594273428687	0.039820021904090695	UNSTABLE	False	ENHANCED	True	False	NEAR_NULL_CLASSIFIED	False	True	False	True
depression_fibromyalgia	depression	fibromyalgia	0.64309627930217916	0.057791022277312198	9.17086448852672e-29	1.3981348622079079e-27	0.61284378065974821	0.069333096056869201	9.6472658355724768e-19	2.0145761009577818e-17	0.030252498642430899	0.017946067331118601	0.091844867742938499	0.17329878233956131	0.64309627930217916	0.61284378065974821	0.030252498642430899	0.0470419431990148	0.47695091238828458	0.74873664893121183	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_gastritis_duodenitis	depression	gastritis_duodenitis	0.44701819806227988	0.031676368041906003	3.2017640160683465e-45	9.1452684826779776e-44	0.38217454011908542	0.037079605073123197	6.5605562175894961e-25	2.2031057027986349e-23	0.064843657943194397	0.011133972774772301	5.7474099802413287e-09	8.1613221719426863e-08	0.44701819806227988	0.38217454011908542	0.064843657943194397	0.1450582061855123	0.30949851417576396	0.45485056606240687	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_glaucoma	depression	glaucoma	0.0187077589663515	0.026114835654397602	0.47376588895119681	0.54725082885989229	0.030295080009646001	0.028640785158851101	0.29016482385971532	0.39912381373060218	-0.0115873210432944	0.0091152812960611004	0.20365846411594571	0.32227005949567261	0.0187077589663515	0.030295080009646001	-0.0115873210432944		-0.025840858901702159	0.086431018920994168	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
depression_GORD	depression	GORD	0.5067778989291567	0.020123534885719399	6.0980189929214575e-140	1.2627980997841518e-137	0.46277048783495178	0.0233928169144276	4.2053274614399622e-87	1.1611376379642565e-84	0.044007411094204897	0.0084491865473368	1.903948467209841e-07	1.7921636140213843e-06	0.5067778989291567	0.46277048783495178	0.044007411094204897	0.086837668310307994	0.41692056668267369	0.50862040898722993	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_gout	depression	gout	0.0547892276306352	0.022445302395651099	0.0146462130036709	0.0253806410837672	0.0052698475079561999	0.028873822307976599	0.85518016466928071	0.90085744349434616	0.049519380122679001	0.014717114232963799	0.00076613608301209996	0.0027432970695752002	0.0547892276306352	0.0052698475079561999	0.049519380122679001	0.90381599201428442	-0.051322844215677933	0.061862539231590331	NEAR_NULL_EQUIVALENT	True	ATTENUATED	False	False	NEAR_NULL_CLASSIFIED	False	True	False	True
depression_HF	depression	HF	0.1845359178144706	0.0280608425561601	4.8236843100343276e-11	2.3230340136502522e-10	0.10738238252586881	0.0393760961736494	0.0063894505053049	0.0168018883658019	0.077153535288601804	0.021309692065125601	0.00029393852469380001	0.0011877028192915	0.1845359178144706	0.10738238252586881	0.077153535288601804	0.41809494976566408	0.03020523402551599	0.18455953102622163	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_hypertension	depression	hypertension	0.16609908476414109	0.020980469618191201	2.4361697881347584e-15	1.5973303228271442e-14	0.19384772532928901	0.030369787404558101	1.737500872669051e-10	1.7065967069496411e-09	-0.027748640565147802	0.025106241170298901	0.26905183736801608	0.39749929599258021	0.16609908476414109	0.19384772532928901	-0.027748640565147802	-0.16706076740007719	0.13432294201635514	0.25337250864222288	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_hyperthyroid	depression	hyperthyroid	0.059368108550532199	0.034429369194518999	0.0846455910069846	0.12257825970417049	0.0294236597817218	0.0394408874943648	0.455655809964013	0.57014334731146643	0.029944448768810399	0.0145812539877962	0.040011860751409903	0.088746008324572995	0.059368108550532199	0.0294236597817218	0.029944448768810399		-0.047880479707233206	0.10672779927067681	UNSTABLE	False	NO_SIGNIFICANT_CHANGE	False	False	NEAR_NULL_CLASSIFIED	False	True	False	False
depression_hypothyroid	depression	hypothyroid	0.1834715973224256	0.021816956157292299	4.1145590110056967e-17	3.107805210440473e-16	0.1594921977277422	0.024626633595013998	9.3930052766836633e-11	9.6452967407268202e-10	0.023979399594683402	0.0084088272417542995	0.0043486983315223996	0.012935338711807	0.1834715973224256	0.1594921977277422	0.023979399594683402	0.13069815679722349	0.11122399588151477	0.20776039957396963	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_IBS	depression	IBS	0.57412882151082612	0.0283562135955455	3.7739115532937956e-91	3.7512680839740333e-89	0.56850942343339961	0.0312391142062022	5.290407176949051e-74	1.1951510758834905e-71	0.0056193980774265004	0.0096945335099379998	0.56215333045985783	0.67879058609948817	0.57412882151082612	0.56850942343339961	0.0056193980774265004	0.0097876954907768002	0.50728075958924335	0.62973808727755587	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_IDA	depression	IDA	0.23632940791857271	0.053103708701337397	8.5735583669314444e-06	2.3992446556108829e-05	0.1647197522531714	0.060345163148971197	0.0063406130907348	0.0167443395647991	0.071609655665401298	0.017813271325072801	5.8193912717037721e-05	0.00028807146036220001	0.23632940791857271	0.1647197522531714	0.071609655665401298	0.303007807179352	0.046443232481187854	0.28299627202515493	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_insomnia	depression	insomnia	0.59585004470197944	0.063998269554770407	1.2734141149152438e-20	1.2170900290632233e-19	0.56114672484387662	0.086811971814156105	1.0201640163133575e-10	1.034737787974977e-09	0.0347033198581028	0.0285787167606486	0.22463072670246759	0.34649742759505398	0.59585004470197944	0.56114672484387662	0.0347033198581028	0.058241700519566203	0.39099526008813068	0.73129818959962256	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_intervert_disc	depression	intervert_disc	0.3784825744555943	0.0251642381820486	3.9856443014376681e-51	1.3756008457045283e-49	0.30985035084185691	0.027441409714236299	1.4480807492439188e-29	6.425858324769891e-28	0.0686322236137374	0.0094304254807959995	3.394483819060547e-13	1.5915645830878224e-11	0.3784825744555943	0.30985035084185691	0.0686322236137374	0.1813352271566461	0.25606518780195375	0.36363551388176008	ATTENUATED	False	ATTENUATED	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_isch_stroke_tia	depression	isch_stroke_tia	0.26491363264868611	0.048262484252621397	4.0417501498462764e-08	1.440997004643902e-07	0.222098926627326	0.057551174557533398	0.0001137795680299	0.0004816732990706	0.042814706021359998	0.021744171028045999	0.048950802992053198	0.1044143737641649	0.26491363264868611	0.222098926627326	0.042814706021359998	0.1616176019077831	0.10929862449456054	0.33489922876009148	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
depression_migraine	depression	migraine	0.40074302411084728	0.0252604896606709	1.117445405122799e-56	4.4077013202065954e-55	0.38889038310525831	0.027622838415350001	5.1431768216498104e-45	3.7590571769999343e-43	0.011852641005589	0.0098513534659609003	0.22891886543162421	0.35158428961531912	0.40074302411084728	0.38889038310525831	0.011852641005589	0.029576662081360401	0.33474961981117229	0.44303114639934432	ATTENUATED	False	NO_SIGNIFICANT_CHANGE	False	False	RESIDUAL_SIGNIFICANT	True	False	False	False
